Gene_id,Phi
lcl|NC_000913.3_cds_NP_414544.1_3,0.741982119774
lcl|NC_000913.3_cds_NP_414555.1_13,10.7433351332
lcl|NC_000913.3_cds_NP_414560.1_18,0.139287884471
lcl|NC_000913.3_cds_NP_414569.1_27,0.262680164268
lcl|NC_000913.3_cds_NP_414573.1_31,0.242774030881
lcl|NC_000913.3_cds_NP_414582.1_39,1.0
lcl|NC_000913.3_cds_NP_414584.1_41,0.00438980272065
lcl|NC_000913.3_cds_NP_414586.1_43,1.0
lcl|NC_000913.3_cds_NP_414590.1_47,0.441469452296
lcl|NC_000913.3_cds_NP_414591.1_48,0.0961656861485
lcl|NC_000913.3_cds_NP_414602.1_58,0.00852928413476
lcl|NC_000913.3_cds_NP_414616.1_73,0.221799037364
lcl|NC_000913.3_cds_NP_414631.1_87,0.06936025311
lcl|NC_000913.3_cds_NP_414636.1_92,0.298089151792
lcl|NC_000913.3_cds_NP_414640.1_96,0.952550767599
lcl|NC_000913.3_cds_NP_414655.1_109,0.361860468991
lcl|NC_000913.3_cds_NP_414656.1_110,10.3947475677
lcl|NC_000913.3_cds_NP_414657.1_111,9.287428322
lcl|NC_000913.3_cds_NP_414662.1_116,1.15336888575
lcl|NC_000913.3_cds_NP_414673.1_127,3.17385765215
lcl|NC_000913.3_cds_NP_414676.1_130,1.90952765756
lcl|NC_000913.3_cds_NP_414685.4_139,0.31965329631
lcl|NC_000913.3_cds_NP_414693.1_147,0.0364926579815
lcl|NC_000913.3_cds_NP_414695.1_149,0.0121936331907
lcl|NC_000913.3_cds_NP_414704.4_158,0.00505282010304
lcl|NC_000913.3_cds_NP_414706.2_160,1.0
lcl|NC_000913.3_cds_NP_414711.1_164,26.194234822
lcl|NC_000913.3_cds_NP_414712.1_165,18.7268510902
lcl|NC_000913.3_cds_NP_414722.1_175,3.77933956981
lcl|NC_000913.3_cds_NP_414727.1_180,1.86699091157
lcl|NC_000913.3_cds_NP_414729.4_182,0.117207900262
lcl|NC_000913.3_cds_NP_414743.1_197,0.137639558758
lcl|NC_000913.3_cds_NP_414756.2_212,0.0135773945265
lcl|NC_000913.3_cds_NP_414772.1_228,1.54360526306
lcl|NC_000913.3_cds_NP_414778.1_234,0.561706021485
lcl|NC_000913.3_cds_NP_414782.1_240,1.0
lcl|NC_000913.3_cds_NP_414796.2_255,0.00505282010304
lcl|NC_000913.3_cds_NP_414799.1_258,1.0
lcl|NC_000913.3_cds_NP_414801.1_262,1.0
lcl|NC_000913.3_cds_NP_414802.2_263,0.0244276869867
lcl|NC_000913.3_cds_NP_414809.1_271,1.0
lcl|NC_000913.3_cds_NP_414842.4_308,0.0161291651056
lcl|NC_000913.3_cds_NP_414867.1_330,1.0
lcl|NC_000913.3_cds_NP_414873.1_336,0.00734554492147
lcl|NC_000913.3_cds_NP_414883.5_346,0.00791382939923
lcl|NC_000913.3_cds_NP_414919.1_379,0.00360915721646
lcl|NC_000913.3_cds_NP_414935.1_394,0.379577025149
lcl|NC_000913.3_cds_NP_414939.1_398,0.250877435813
lcl|NC_000913.3_cds_NP_414942.1_401,0.484168814399
lcl|NC_000913.3_cds_NP_414943.1_402,0.498324085553
lcl|NC_000913.3_cds_NP_414944.1_403,0.197496379949
lcl|NC_000913.3_cds_NP_414950.1_409,0.97379448123
lcl|NC_000913.3_cds_NP_414972.1_431,1.45915195871
lcl|NC_000913.3_cds_NP_414975.1_434,0.676485595776
lcl|NC_000913.3_cds_NP_414986.1_445,0.189975939057
lcl|NC_000913.3_cds_NP_414999.1_458,0.154183247925
lcl|NC_000913.3_cds_NP_415006.1_465,2.76566888568
lcl|NC_000913.3_cds_NP_415011.1_470,0.0781743078432
lcl|NC_000913.3_cds_NP_415017.1_476,0.072785950304
lcl|NC_000913.3_cds_NP_415022.1_481,0.0560081350552
lcl|NC_000913.3_cds_NP_415040.1_499,0.00465608890776
lcl|NC_000913.3_cds_NP_415048.1_506,0.076426823377
lcl|NC_000913.3_cds_NP_415060.1_518,1.0
lcl|NC_000913.3_cds_YP_588442.1_597,0.0786436557258
lcl|NC_000913.3_cds_NP_415134.1_600,0.0241572137335
lcl|NC_000913.3_cds_NP_415149.4_614,1.0
lcl|NC_000913.3_cds_NP_415164.1_628,1.8194513507
lcl|NC_000913.3_cds_NP_415168.1_632,0.063487366114
lcl|NC_000913.3_cds_NP_415170.4_634,0.972334909656
lcl|NC_000913.3_cds_NP_415171.1_635,0.0121009728229
lcl|NC_000913.3_cds_NP_415191.1_655,0.368167696729
lcl|NC_000913.3_cds_NP_415192.1_656,0.409827539389
lcl|NC_000913.3_cds_NP_415201.1_661,0.478994732425
lcl|NC_000913.3_cds_NP_415211.2_672,0.15980366177
lcl|NC_000913.3_cds_NP_415212.1_673,0.166370432347
lcl|NC_000913.3_cds_NP_415214.1_675,0.81699278868
lcl|NC_000913.3_cds_NP_415219.1_679,0.0101056402061
lcl|NC_000913.3_cds_NP_415220.1_680,1.0
lcl|NC_000913.3_cds_NP_415239.1_700,0.0768229373655
lcl|NC_000913.3_cds_NP_415241.1_702,0.0446170924495
lcl|NC_000913.3_cds_NP_415248.1_709,1.02863293031
lcl|NC_000913.3_cds_NP_415254.1_714,0.929276595603
lcl|NC_000913.3_cds_NP_415255.1_715,2.74332854686
lcl|NC_000913.3_cds_NP_415256.1_716,1.6602037968
