Gene,mRNA_RPKM
lcl|NC_000913.3_cds_NP_414542.1_1,0
lcl|NC_000913.3_cds_NP_414543.1_2,47.76
lcl|NC_000913.3_cds_NP_414544.1_3,59.94
lcl|NC_000913.3_cds_NP_414545.1_4,66.81
lcl|NC_000913.3_cds_NP_414547.1_6,138.84
lcl|NC_000913.3_cds_NP_414548.1_7,57.55
lcl|NC_000913.3_cds_NP_414549.1_8,4167.24
lcl|NC_000913.3_cds_NP_414550.1_9,53.31
lcl|NC_000913.3_cds_NP_414551.1_10,9.9
lcl|NC_000913.3_cds_NP_414552.1_11,6.03
lcl|NC_000913.3_cds_NP_414554.1_12,6.26
lcl|NC_000913.3_cds_NP_414555.1_13,632.72
lcl|NC_000913.3_cds_NP_414556.1_14,50.45
lcl|NC_000913.3_cds_YP_025292.1_17,66.6
lcl|NC_000913.3_cds_NP_414560.1_18,73.03
lcl|NC_000913.3_cds_NP_414561.1_19,80.44
lcl|NC_000913.3_cds_NP_414562.1_20,0.0
lcl|NC_000913.3_cds_NP_414564.1_22,4024.38
lcl|NC_000913.3_cds_NP_414566.1_24,343.82
lcl|NC_000913.3_cds_NP_414567.1_25,278.87
lcl|NC_000913.3_cds_NP_414568.1_26,98.14
lcl|NC_000913.3_cds_NP_414569.1_27,63.09
lcl|NC_000913.3_cds_NP_414570.1_28,272.79
lcl|NC_000913.3_cds_NP_414571.1_29,335.95
lcl|NC_000913.3_cds_NP_414572.1_30,91.41
lcl|NC_000913.3_cds_NP_414573.1_31,20.63
lcl|NC_000913.3_cds_NP_414574.1_32,17.96
lcl|NC_000913.3_cds_NP_414577.2_34,2.37
lcl|NC_000913.3_cds_NP_414578.2_35,2.25
lcl|NC_000913.3_cds_NP_414579.4_36,20.39
lcl|NC_000913.3_cds_NP_414580.1_37,27.11
lcl|NC_000913.3_cds_NP_414581.1_38,27.63
lcl|NC_000913.3_cds_NP_414582.1_39,1.9
lcl|NC_000913.3_cds_NP_414583.2_40,4.38
lcl|NC_000913.3_cds_NP_414584.1_41,1.82
lcl|NC_000913.3_cds_NP_414585.1_42,1.91
lcl|NC_000913.3_cds_NP_414586.1_43,0.21
lcl|NC_000913.3_cds_NP_414587.1_44,0.48
lcl|NC_000913.3_cds_NP_414588.1_45,4.99
lcl|NC_000913.3_cds_NP_414589.1_46,9.54
lcl|NC_000913.3_cds_NP_414590.1_47,149.59
lcl|NC_000913.3_cds_NP_414591.1_48,165.82
lcl|NC_000913.3_cds_NP_414592.1_49,356.4
lcl|NC_000913.3_cds_NP_414593.1_50,660.73
lcl|NC_000913.3_cds_NP_414594.1_51,343.83
lcl|NC_000913.3_cds_NP_414595.1_52,662.02
lcl|NC_000913.3_cds_NP_414596.1_53,783.48
lcl|NC_000913.3_cds_NP_414597.1_54,0
lcl|NC_000913.3_cds_NP_414600.1_56,108.13
lcl|NC_000913.3_cds_NP_414601.1_57,87.72
lcl|NC_000913.3_cds_NP_414602.1_58,30.11
lcl|NC_000913.3_cds_NP_414603.1_59,13.98
lcl|NC_000913.3_cds_NP_414604.1_60,9.45
lcl|NC_000913.3_cds_NP_414605.1_61,4.91
lcl|NC_000913.3_cds_NP_414606.1_62,50
lcl|NC_000913.3_cds_NP_414607.1_63,24.27
lcl|NC_000913.3_cds_NP_414608.1_64,10.77
lcl|NC_000913.3_cds_NP_414609.1_65,5.15
lcl|NC_000913.3_cds_NP_414610.1_66,23.27
lcl|NC_000913.3_cds_NP_414611.1_67,16.78
lcl|NC_000913.3_cds_YP_025293.1_69,24.38
lcl|NC_000913.3_cds_NP_414613.1_70,16.13
lcl|NC_000913.3_cds_NP_414614.1_71,7.75
lcl|NC_000913.3_cds_NP_414615.4_72,12.16
lcl|NC_000913.3_cds_NP_414616.1_73,9.66
lcl|NC_000913.3_cds_YP_025294.2_76,11.17
lcl|NC_000913.3_cds_NP_414620.1_77,26.46
lcl|NC_000913.3_cds_NP_414622.1_78,288.69
lcl|NC_000913.3_cds_NP_414623.1_79,759.73
lcl|NC_000913.3_cds_NP_414624.1_80,266.62
lcl|NC_000913.3_cds_NP_414625.1_81,233.15
lcl|NC_000913.3_cds_NP_414626.1_82,290.13
lcl|NC_000913.3_cds_NP_414627.1_83,135.25
lcl|NC_000913.3_cds_NP_414628.1_84,339.55
lcl|NC_000913.3_cds_NP_414629.1_85,98.17
lcl|NC_000913.3_cds_NP_414630.1_86,97.22
lcl|NC_000913.3_cds_NP_414631.1_87,128.31
lcl|NC_000913.3_cds_NP_414632.1_88,188.68
lcl|NC_000913.3_cds_NP_414633.1_89,93.95
lcl|NC_000913.3_cds_NP_414634.1_90,132.14
lcl|NC_000913.3_cds_NP_414635.1_91,415.35
lcl|NC_000913.3_cds_NP_414636.1_92,410.35
lcl|NC_000913.3_cds_NP_414637.1_93,571.68
lcl|NC_000913.3_cds_NP_414638.1_94,2053.53
lcl|NC_000913.3_cds_NP_414639.2_95,1382.3
lcl|NC_000913.3_cds_NP_414640.1_96,690.32
lcl|NC_000913.3_cds_NP_414641.1_97,76.86
