Gene,Prot_Synth
lcl|NC_000913.3_cds_NP_414542.1_1,11221
lcl|NC_000913.3_cds_NP_414543.1_2,3789
lcl|NC_000913.3_cds_NP_414544.1_3,1981
lcl|NC_000913.3_cds_NP_414545.1_4,4879
lcl|NC_000913.3_cds_NP_414547.1_6,1335
lcl|NC_000913.3_cds_NP_414548.1_7,13
lcl|NC_000913.3_cds_NP_414549.1_8,19464
lcl|NC_000913.3_cds_NP_414550.1_9,2026
lcl|NC_000913.3_cds_NP_414551.1_10,1461
lcl|NC_000913.3_cds_NP_414552.1_11,30
lcl|NC_000913.3_cds_NP_414554.1_12,0
lcl|NC_000913.3_cds_NP_414555.1_13,44581
lcl|NC_000913.3_cds_NP_414556.1_14,5688
lcl|NC_000913.3_cds_YP_025292.1_17,0
lcl|NC_000913.3_cds_NP_414560.1_18,1046
lcl|NC_000913.3_cds_NP_414561.1_19,141
lcl|NC_000913.3_cds_NP_414562.1_20,0
lcl|NC_000913.3_cds_NP_414564.1_22,169651
lcl|NC_000913.3_cds_NP_414566.1_24,720
lcl|NC_000913.3_cds_NP_414567.1_25,6143
lcl|NC_000913.3_cds_NP_414568.1_26,1182
lcl|NC_000913.3_cds_NP_414569.1_27,1155
lcl|NC_000913.3_cds_NP_414570.1_28,1585
lcl|NC_000913.3_cds_NP_414571.1_29,612
lcl|NC_000913.3_cds_NP_414572.1_30,2156
lcl|NC_000913.3_cds_NP_414573.1_31,456
lcl|NC_000913.3_cds_NP_414574.1_32,530
lcl|NC_000913.3_cds_NP_414577.2_34,0
lcl|NC_000913.3_cds_NP_414578.2_35,0
lcl|NC_000913.3_cds_NP_414579.4_36,35
lcl|NC_000913.3_cds_NP_414580.1_37,29
lcl|NC_000913.3_cds_NP_414581.1_38,47
lcl|NC_000913.3_cds_NP_414582.1_39,0
lcl|NC_000913.3_cds_NP_414583.2_40,0
lcl|NC_000913.3_cds_NP_414584.1_41,20
lcl|NC_000913.3_cds_NP_414585.1_42,0
lcl|NC_000913.3_cds_NP_414586.1_43,0
lcl|NC_000913.3_cds_NP_414587.1_44,0
lcl|NC_000913.3_cds_NP_414588.1_45,101
lcl|NC_000913.3_cds_NP_414589.1_46,58
lcl|NC_000913.3_cds_NP_414590.1_47,2515
lcl|NC_000913.3_cds_NP_414591.1_48,453
lcl|NC_000913.3_cds_NP_414592.1_49,113
lcl|NC_000913.3_cds_NP_414593.1_50,3312
lcl|NC_000913.3_cds_NP_414594.1_51,275
lcl|NC_000913.3_cds_NP_414595.1_52,3872
lcl|NC_000913.3_cds_NP_414596.1_53,2267
lcl|NC_000913.3_cds_NP_414597.1_54,762
lcl|NC_000913.3_cds_NP_414600.1_56,585
lcl|NC_000913.3_cds_NP_414601.1_57,5109
lcl|NC_000913.3_cds_NP_414602.1_58,32
lcl|NC_000913.3_cds_NP_414603.1_59,0
lcl|NC_000913.3_cds_NP_414604.1_60,19
lcl|NC_000913.3_cds_NP_414605.1_61,0
lcl|NC_000913.3_cds_NP_414606.1_62,105
lcl|NC_000913.3_cds_NP_414607.1_63,101
lcl|NC_000913.3_cds_NP_414608.1_64,95
lcl|NC_000913.3_cds_NP_414609.1_65,34
lcl|NC_000913.3_cds_NP_414610.1_66,193
lcl|NC_000913.3_cds_NP_414611.1_67,236
lcl|NC_000913.3_cds_YP_025293.1_69,56
lcl|NC_000913.3_cds_NP_414613.1_70,1031
lcl|NC_000913.3_cds_NP_414614.1_71,780
lcl|NC_000913.3_cds_NP_414615.4_72,662
lcl|NC_000913.3_cds_NP_414616.1_73,337
lcl|NC_000913.3_cds_YP_025294.2_76,115
lcl|NC_000913.3_cds_NP_414620.1_77,146
lcl|NC_000913.3_cds_NP_414622.1_78,987
lcl|NC_000913.3_cds_NP_414623.1_79,203
lcl|NC_000913.3_cds_NP_414624.1_80,976
lcl|NC_000913.3_cds_NP_414625.1_81,416
lcl|NC_000913.3_cds_NP_414626.1_82,349
lcl|NC_000913.3_cds_NP_414627.1_83,1147
lcl|NC_000913.3_cds_NP_414628.1_84,911
lcl|NC_000913.3_cds_NP_414629.1_85,885
lcl|NC_000913.3_cds_NP_414630.1_86,885
lcl|NC_000913.3_cds_NP_414631.1_87,293
lcl|NC_000913.3_cds_NP_414632.1_88,518
lcl|NC_000913.3_cds_NP_414633.1_89,1242
lcl|NC_000913.3_cds_NP_414634.1_90,844
lcl|NC_000913.3_cds_NP_414635.1_91,336
lcl|NC_000913.3_cds_NP_414636.1_92,984
lcl|NC_000913.3_cds_NP_414637.1_93,6750
lcl|NC_000913.3_cds_NP_414638.1_94,5806
lcl|NC_000913.3_cds_NP_414639.2_95,560
lcl|NC_000913.3_cds_NP_414640.1_96,3987
lcl|NC_000913.3_cds_NP_414641.1_97,623
lcl|NC_000913.3_cds_NP_414643.1_98,3248
lcl|NC_000913.3_cds_NP_414644.1_99,1983
lcl|NC_000913.3_cds_NP_414645.1_100,283
lcl|NC_000913.3_cds_NP_414646.1_101,2831
lcl|NC_000913.3_cds_NP_414648.1_102,0
lcl|NC_000913.3_cds_NP_414649.1_103,0
lcl|NC_000913.3_cds_NP_414650.1_104,0
lcl|NC_000913.3_cds_NP_414651.1_105,1072
