Gene,Prot_Synth
lcl|NC_000913.3_cds_NP_414542.1_1,5925
lcl|NC_000913.3_cds_NP_414543.1_2,4395
lcl|NC_000913.3_cds_NP_414544.1_3,2435
lcl|NC_000913.3_cds_NP_414545.1_4,4995
lcl|NC_000913.3_cds_NP_414547.1_6,653
lcl|NC_000913.3_cds_NP_414548.1_7,1
lcl|NC_000913.3_cds_NP_414549.1_8,11877
lcl|NC_000913.3_cds_NP_414550.1_9,1353
lcl|NC_000913.3_cds_NP_414551.1_10,63
lcl|NC_000913.3_cds_NP_414552.1_11,2
lcl|NC_000913.3_cds_NP_414554.1_12,0
lcl|NC_000913.3_cds_NP_414555.1_13,45951
lcl|NC_000913.3_cds_NP_414556.1_14,4951
lcl|NC_000913.3_cds_YP_025292.1_17,0
lcl|NC_000913.3_cds_NP_414560.1_18,190
lcl|NC_000913.3_cds_NP_414561.1_19,90
lcl|NC_000913.3_cds_NP_414562.1_20,3
lcl|NC_000913.3_cds_NP_414564.1_22,53950
lcl|NC_000913.3_cds_NP_414566.1_24,435
lcl|NC_000913.3_cds_NP_414567.1_25,4760
lcl|NC_000913.3_cds_NP_414568.1_26,308
lcl|NC_000913.3_cds_NP_414569.1_27,553
lcl|NC_000913.3_cds_NP_414570.1_28,727
lcl|NC_000913.3_cds_NP_414571.1_29,270
lcl|NC_000913.3_cds_NP_414572.1_30,1677
lcl|NC_000913.3_cds_NP_414573.1_31,220
lcl|NC_000913.3_cds_NP_414574.1_32,198
lcl|NC_000913.3_cds_NP_414577.2_34,0
lcl|NC_000913.3_cds_NP_414578.2_35,3
lcl|NC_000913.3_cds_NP_414579.4_36,14
lcl|NC_000913.3_cds_NP_414580.1_37,6
lcl|NC_000913.3_cds_NP_414581.1_38,23
lcl|NC_000913.3_cds_NP_414582.1_39,0
lcl|NC_000913.3_cds_NP_414583.2_40,1
lcl|NC_000913.3_cds_NP_414584.1_41,0
lcl|NC_000913.3_cds_NP_414585.1_42,0
lcl|NC_000913.3_cds_NP_414586.1_43,0
lcl|NC_000913.3_cds_NP_414587.1_44,0
lcl|NC_000913.3_cds_NP_414588.1_45,60
lcl|NC_000913.3_cds_NP_414589.1_46,21
lcl|NC_000913.3_cds_NP_414590.1_47,1094
lcl|NC_000913.3_cds_NP_414591.1_48,165
lcl|NC_000913.3_cds_NP_414592.1_49,89
lcl|NC_000913.3_cds_NP_414593.1_50,1600
lcl|NC_000913.3_cds_NP_414594.1_51,170
lcl|NC_000913.3_cds_NP_414595.1_52,2546
lcl|NC_000913.3_cds_NP_414596.1_53,1500
lcl|NC_000913.3_cds_NP_414597.1_54,341
lcl|NC_000913.3_cds_NP_414600.1_56,217
lcl|NC_000913.3_cds_NP_414601.1_57,1139
lcl|NC_000913.3_cds_NP_414602.1_58,9
lcl|NC_000913.3_cds_NP_414603.1_59,0
lcl|NC_000913.3_cds_NP_414604.1_60,4
lcl|NC_000913.3_cds_NP_414605.1_61,0
lcl|NC_000913.3_cds_NP_414606.1_62,69
lcl|NC_000913.3_cds_NP_414607.1_63,28
lcl|NC_000913.3_cds_NP_414608.1_64,31
lcl|NC_000913.3_cds_NP_414609.1_65,10
lcl|NC_000913.3_cds_NP_414610.1_66,60
lcl|NC_000913.3_cds_NP_414611.1_67,144
lcl|NC_000913.3_cds_YP_025293.1_69,24
lcl|NC_000913.3_cds_NP_414613.1_70,1055
lcl|NC_000913.3_cds_NP_414614.1_71,970
lcl|NC_000913.3_cds_NP_414615.4_72,1078
lcl|NC_000913.3_cds_NP_414616.1_73,579
lcl|NC_000913.3_cds_YP_025294.2_76,221
lcl|NC_000913.3_cds_NP_414620.1_77,237
lcl|NC_000913.3_cds_NP_414622.1_78,683
lcl|NC_000913.3_cds_NP_414623.1_79,266
lcl|NC_000913.3_cds_NP_414624.1_80,778
lcl|NC_000913.3_cds_NP_414625.1_81,423
lcl|NC_000913.3_cds_NP_414626.1_82,226
lcl|NC_000913.3_cds_NP_414627.1_83,1007
lcl|NC_000913.3_cds_NP_414628.1_84,603
lcl|NC_000913.3_cds_NP_414629.1_85,286
lcl|NC_000913.3_cds_NP_414630.1_86,872
lcl|NC_000913.3_cds_NP_414631.1_87,169
lcl|NC_000913.3_cds_NP_414632.1_88,289
lcl|NC_000913.3_cds_NP_414633.1_89,899
lcl|NC_000913.3_cds_NP_414634.1_90,824
lcl|NC_000913.3_cds_NP_414635.1_91,172
lcl|NC_000913.3_cds_NP_414636.1_92,1013
lcl|NC_000913.3_cds_NP_414637.1_93,5290
lcl|NC_000913.3_cds_NP_414638.1_94,3773
lcl|NC_000913.3_cds_NP_414639.2_95,347
lcl|NC_000913.3_cds_NP_414640.1_96,3269
lcl|NC_000913.3_cds_NP_414641.1_97,213
lcl|NC_000913.3_cds_NP_414643.1_98,1309
lcl|NC_000913.3_cds_NP_414644.1_99,538
lcl|NC_000913.3_cds_NP_414645.1_100,141
lcl|NC_000913.3_cds_NP_414646.1_101,1094
lcl|NC_000913.3_cds_NP_414648.1_102,0
lcl|NC_000913.3_cds_NP_414649.1_103,0
lcl|NC_000913.3_cds_NP_414650.1_104,0
lcl|NC_000913.3_cds_NP_414651.1_105,591
lcl|NC_000913.3_cds_NP_414652.1_106,206
lcl|NC_000913.3_cds_NP_414653.1_107,82
lcl|NC_000913.3_cds_NP_414654.1_108,319
lcl|NC_000913.3_cds_NP_414655.1_109,1008
lcl|NC_000913.3_cds_NP_414656.1_110,32526
lcl|NC_000913.3_cds_NP_414657.1_111,28493
lcl|NC_000913.3_cds_NP_414658.1_112,20771
lcl|NC_000913.3_cds_NP_414660.1_114,6068
