Gene,Translation_Efficiency_AU
lcl|NC_000913.3_cds_NP_414542.1_1,0.82
lcl|NC_000913.3_cds_NP_414543.1_2,0.98
lcl|NC_000913.3_cds_NP_414544.1_3,0.63
lcl|NC_000913.3_cds_NP_414545.1_4,1.4
lcl|NC_000913.3_cds_NP_414547.1_6,2.07
lcl|NC_000913.3_cds_NP_414548.1_7,0.0
lcl|NC_000913.3_cds_NP_414549.1_8,2.53
lcl|NC_000913.3_cds_NP_414550.1_9,1.58
lcl|NC_000913.3_cds_NP_414551.1_10,1.32
lcl|NC_000913.3_cds_NP_414552.1_11,0.0
lcl|NC_000913.3_cds_NP_414554.1_12,0.0
lcl|NC_000913.3_cds_NP_414555.1_13,2.28
lcl|NC_000913.3_cds_NP_414556.1_14,1.05
lcl|NC_000913.3_cds_YP_025292.1_17,0.0
lcl|NC_000913.3_cds_NP_414560.1_18,1.06
lcl|NC_000913.3_cds_NP_414561.1_19,0.43
lcl|NC_000913.3_cds_NP_414562.1_20,0.0
lcl|NC_000913.3_cds_NP_414564.1_22,1.64
lcl|NC_000913.3_cds_NP_414566.1_24,0.26
lcl|NC_000913.3_cds_NP_414567.1_25,1.4
lcl|NC_000913.3_cds_NP_414568.1_26,0.27
lcl|NC_000913.3_cds_NP_414569.1_27,0.5
lcl|NC_000913.3_cds_NP_414570.1_28,1.02
lcl|NC_000913.3_cds_NP_414571.1_29,2.04
lcl|NC_000913.3_cds_NP_414572.1_30,1.76
lcl|NC_000913.3_cds_NP_414573.1_31,1.06
lcl|NC_000913.3_cds_NP_414574.1_32,1.48
lcl|NC_000913.3_cds_NP_414577.2_34,0.0
lcl|NC_000913.3_cds_NP_414578.2_35,0.0
lcl|NC_000913.3_cds_NP_414579.4_36,0.0
lcl|NC_000913.3_cds_NP_414580.1_37,0.0
lcl|NC_000913.3_cds_NP_414581.1_38,0.38
lcl|NC_000913.3_cds_NP_414582.1_39,0.0
lcl|NC_000913.3_cds_NP_414583.2_40,0.0
lcl|NC_000913.3_cds_NP_414584.1_41,0.0
lcl|NC_000913.3_cds_NP_414585.1_42,0.0
lcl|NC_000913.3_cds_NP_414586.1_43,0.0
lcl|NC_000913.3_cds_NP_414587.1_44,0.0
lcl|NC_000913.3_cds_NP_414588.1_45,0.0
lcl|NC_000913.3_cds_NP_414589.1_46,0.52
lcl|NC_000913.3_cds_NP_414590.1_47,1.51
lcl|NC_000913.3_cds_NP_414591.1_48,1.05
lcl|NC_000913.3_cds_NP_414592.1_49,0.06
lcl|NC_000913.3_cds_NP_414593.1_50,1.37
lcl|NC_000913.3_cds_NP_414594.1_51,0.17
lcl|NC_000913.3_cds_NP_414595.1_52,1.09
lcl|NC_000913.3_cds_NP_414596.1_53,0.86
lcl|NC_000913.3_cds_NP_414597.1_54,0.93
lcl|NC_000913.3_cds_NP_414600.1_56,0.25
lcl|NC_000913.3_cds_NP_414601.1_57,1.74
lcl|NC_000913.3_cds_NP_414602.1_58,0.2
lcl|NC_000913.3_cds_NP_414603.1_59,0.0
lcl|NC_000913.3_cds_NP_414604.1_60,0.0
lcl|NC_000913.3_cds_NP_414605.1_61,0.0
lcl|NC_000913.3_cds_NP_414606.1_62,0.52
lcl|NC_000913.3_cds_NP_414607.1_63,0.22
