Gene,Sample_7,Sample_8,Sample_9,Sample_10,Sample_11,Sample_12,Sample_13,Sample_14,Sample_15,Sample_16,Sample_17,Sample_18,Sample_19,Sample_20,Sample_21,Sample_22
lcl|NC_000913.3_cds_NP_414542.1_1,438,417,231,99,61,182,133,100,108,164,535,718,730,1443,523,554
lcl|NC_000913.3_cds_NP_414543.1_2,341,331,221,122,76,728,349,89,434,333,301,499,516,378,158,230
lcl|NC_000913.3_cds_NP_414544.1_3,334,327,269,152,117,822,453,122,523,394,324,543,539,333,139,182
lcl|NC_000913.3_cds_NP_414545.1_4,257,249,155,104,86,558,242,91,366,245,226,326,297,240,95,146
lcl|NC_000913.3_cds_NP_414547.1_6,142,140,156,174,298,283,120,243,232,133,136,125,80,123,111,115
lcl|NC_000913.3_cds_NP_414548.1_7,4,3,5,5,3,5,4,4,3,2,41,15,46,27,54,63
lcl|NC_000913.3_cds_NP_414549.1_8,1268,1291,1418,1937,2306,2034,1351,2276,1645,1315,752,910,964,1044,576,565
lcl|NC_000913.3_cds_NP_414550.1_9,109,111,103,72,36,64,74,36,52,73,34,14,45,18,39,44
lcl|NC_000913.3_cds_NP_414551.1_10,104,97,71,16,14,15,84,18,20,100,76,57,49,55,76,77
lcl|NC_000913.3_cds_NP_414552.1_11,4,3,3,2,2,1,3,2,2,1,33,8,22,15,37,40
lcl|NC_000913.3_cds_NP_414554.1_12,2,2,2,1,2,2,2,2,0,0,27,8,24,16,53,70
lcl|NC_000913.3_cds_NP_414555.1_13,2325,2540,2372,1164,1546,4046,3224,1174,3000,3147,1850,984,1758,1045,610,1318
lcl|NC_000913.3_cds_NP_414556.1_14,264,274,205,71,27,119,209,21,122,210,71,30,107,29,48,61
lcl|NC_000913.3_cds_YP_025292.1_17,12,11,12,11,9,5,16,15,11,14,46,24,56,46,51,46
lcl|NC_000913.3_cds_NP_414560.1_18,163,149,341,196,128,166,207,165,152,227,99,130,130,86,131,123
lcl|NC_000913.3_cds_NP_414561.1_19,43,41,91,59,59,57,46,67,53,51,76,86,58,71,84,73
lcl|NC_000913.3_cds_NP_414562.1_20,5,7,9,7,5,4,8,7,4,6,32,13,27,19,45,38
lcl|NC_000913.3_cds_NP_414564.1_22,7658,7251,7004,4340,3054,1572,4861,4448,2102,4892,947,881,699,1059,583,1071
lcl|NC_000913.3_cds_NP_414566.1_24,423,416,453,397,476,407,373,438,406,398,231,250,215,262,197,190
lcl|NC_000913.3_cds_NP_414567.1_25,246,248,206,207,128,222,230,120,187,192,93,125,119,99,61,65
lcl|NC_000913.3_cds_NP_414568.1_26,143,159,192,184,130,158,184,124,122,185,116,145,130,150,94,74
lcl|NC_000913.3_cds_NP_414569.1_27,128,128,156,141,97,90,120,104,80,123,70,66,71,71,70,60
lcl|NC_000913.3_cds_NP_414570.1_28,141,142,125,129,108,98,142,111,109,134,46,52,60,54,57,51
lcl|NC_000913.3_cds_NP_414571.1_29,25,30,25,24,13,8,16,25,9,16,45,5,34,11,28,55
lcl|NC_000913.3_cds_NP_414572.1_30,179,173,113,106,82,159,117,54,137,110,117,152,105,116,84,87
lcl|NC_000913.3_cds_NP_414573.1_31,74,85,36,40,33,282,39,28,185,41,208,275,333,150,42,102
lcl|NC_000913.3_cds_NP_414574.1_32,42,45,21,23,18,180,26,16,126,23,106,140,155,92,30,57
lcl|NC_000913.3_cds_NP_414577.2_34,3,2,1,1,2,1,2,1,0,1,33,6,23,13,44,52
lcl|NC_000913.3_cds_NP_414578.2_35,1,0,1,0,0,0,0,0,0,0,11,1,11,3,18,24
lcl|NC_000913.3_cds_NP_414579.4_36,6,6,4,4,4,6,4,5,3,4,27,10,22,19,44,49
lcl|NC_000913.3_cds_NP_414580.1_37,6,7,7,7,6,5,2,6,5,4,37,9,35,17,56,59
